name,ID,age,birth_zoo,birthdate,child_as_father,child_as_mother,cur_zoo,dead_cause,deaddate,father,gender,image,mother,move_date1,move_date2,move_date3,move_zoo1,move_zoo2,move_zoo3,reading
雲雲,469,9,旭山動物園,2016年6月28日,,,アドベンチャーワールド,,,チャーミン (https://www.notion.so/12442aa6316c801bb19fed94804172bd?pvs=21),メス,"https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/63/39/89/650x_63398919.jpg?updated_at=1575857901, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/63/39/89/650x_63398922.jpg?updated_at=1575938038, https://pds.exblog.jp/pds/1/201612/11/02/a0306502_23102371.jpg, https://www.city.asahikawa.hokkaido.jp/asahiyamazoo/news-blog/osirase/d067706_d/img/003.jpg, https://stat.ameba.jp/user_images/20180211/14/worlds-apart/aa/e2/j/o1280096014129432431.jpg?caw=800, https://www.codaworry.com/images/submitted/W4GSCmzADQA.jpg, https://www.codaworry.com/images/submitted/W7PYs4kADQB.jpg, https://www.codaworry.com/images/submitted/X0obQADADQJ.jpg",渝渝 (https://www.notion.so/14f42aa6316c806d9ec1c2d8fbc52764?pvs=21),2019年10月28日,,,アドベンチャーワールド,,,ユンユン
桃桃,470,7,旭山動物園,2018年7月11日,,,桐生が岡動物園,,,チャーミン (https://www.notion.so/12442aa6316c801bb19fed94804172bd?pvs=21),メス,"https://www.codaworry.com/images/submitted/W7QuUjpADQG.jpg, https://www.codaworry.com/images/submitted/WmiwyALADQF.jpg, https://www.codaworry.com/images/submitted/XyNmCDkADQK.jpg, https://www.codaworry.com/images/submitted/W3fxSXbADQA.jpg",渝渝 (https://www.notion.so/14f42aa6316c806d9ec1c2d8fbc52764?pvs=21),2022年3月1日,,,桐生が岡動物園,,,タオタオ
梨梨,471,7,旭山動物園,2018年7月11日,,たけのこ (https://www.notion.so/15642aa6316c80d58d70fd23a66619ac?pvs=21),羽村市動物公園,,,チャーミン (https://www.notion.so/12442aa6316c801bb19fed94804172bd?pvs=21),メス,"https://www.codaworry.com/images/submitted/YMI2IR7ADQH.jpg, https://www.codaworry.com/images/submitted/W-ulSLFADQA.jpg, https://www.codaworry.com/images/submitted/XNCxohlADQC.jpg",渝渝 (https://www.notion.so/14f42aa6316c806d9ec1c2d8fbc52764?pvs=21),2021年2月3日,,,羽村市動物公園,,,リーリー
たけのこ,472,1,羽村市動物公園,2024年6月14日,,,羽村市動物公園,,,アル (https://www.notion.so/11f42aa6316c80d3bc8ceeb38229294a?pvs=21),オス,https://www.codaworry.com/images/submitted/ZJhyS0iADQH.jpg,梨梨 (https://www.notion.so/15642aa6316c80fea981eb87b7dabe09?pvs=21),,,,,,,
キナコ_茶臼山,473,4,茶臼山動物園,2021年7月1日,,,茶臼山動物園,,,ヒビキ (https://www.notion.so/12942aa6316c80ad83b9ca7dfd6b4e42?pvs=21),メス,https://www.codaworry.com/images/submitted/X4fUPjpADQA.jpg,ミルク (https://www.notion.so/15542aa6316c805abc62e5c449e964ee?pvs=21),,,,,,,
アンコ_茶臼山,474,4,茶臼山動物園,2021年7月1日,,,茶臼山動物園,,,ヒビキ (https://www.notion.so/12942aa6316c80ad83b9ca7dfd6b4e42?pvs=21),メス,https://www.codaworry.com/images/submitted/X6bXzXnADQA.jpg,ミルク (https://www.notion.so/15542aa6316c805abc62e5c449e964ee?pvs=21),,,,,,,
ポポ,475,11,茶臼山動物園,2014年7月1日,,,チリ,,,チャオ_西山 (https://www.notion.so/_-12942aa6316c80fa8a5af7775f527362?pvs=21),オス,"https://www.codaworry.com/images/submitted/WdQQOmKADQA.jpg, https://pds.exblog.jp/pds/1/201501/02/25/e0157225_19274672.jpg, https://pds.exblog.jp/pds/1/201501/02/25/e0157225_1937475.jpg, https://pds.exblog.jp/pds/1/201411/24/25/e0157225_12435100.jpg",ノン (https://www.notion.so/12942aa6316c803caba2f8a1f585a919?pvs=21),2020年3月9日,,,チリ,,,
ケンタ_夢見,476,10,夢見ヶ崎動物公園,2015年6月16日,テマリ (https://www.notion.so/15642aa6316c80c984daca0976b7ec66?pvs=21),,姫路セントラルパーク,,,ファファ (https://www.notion.so/12442aa6316c8032b51bdc051735a9bd?pvs=21),オス,https://www.codaworry.com/images/submitted/WJb33m5ADQA.jpg,アン (https://www.notion.so/15342aa6316c80a088f3d3ffcc28b3ed?pvs=21),2018年4月4日,,,姫路セントラルパーク,,,
ケイコ,477,10,夢見ヶ崎動物公園,2015年6月16日,,,夢見ヶ崎動物公園,,,ファファ (https://www.notion.so/12442aa6316c8032b51bdc051735a9bd?pvs=21),メス,https://www.codaworry.com/images/submitted/WQG5_n0ADQA.jpg,アン (https://www.notion.so/15342aa6316c80a088f3d3ffcc28b3ed?pvs=21),,,,,,,
テマリ,478,6,姫路セントラルパーク,2019年6月10日,,,姫路セントラルパーク,,,ケンタ_夢見 (https://www.notion.so/_-15642aa6316c80ebb941ca916c505529?pvs=21),メス,https://www.codaworry.com/images/submitted/YIBchK4ADQA.jpg,佳佳 (https://www.notion.so/12942aa6316c80f292c1fc98e5489439?pvs=21),,,,,,,
マム,479,28,いしかわ動物園,1997年6月26日,,,東武動物公園,,2002年5月22日,ヨンヨン (https://www.notion.so/14642aa6316c809ca0c7e58d731489e1?pvs=21),メス,,ルンルン_フェニックス (https://www.notion.so/_-14642aa6316c804cb063e5704270b229?pvs=21),1999年1月9日,,,東武動物公園,,,
タンタン,480,24,いしかわ動物園,2001年6月19日,,,いしかわ動物園,,2015年7月22日,ヨンヨン (https://www.notion.so/14642aa6316c809ca0c7e58d731489e1?pvs=21),オス,https://www.codaworry.com/images/submitted/XokinnVADQA.jpg,ルンルン_フェニックス (https://www.notion.so/_-14642aa6316c804cb063e5704270b229?pvs=21),,,,,,,
スミレ_いしかわ,481,11,いしかわ動物園,2014年7月11日,,,徳山動物園,,,アクア (https://www.notion.so/13d42aa6316c80f89a48c48d7a51d97e?pvs=21),メス,https://www.codaworry.com/images/submitted/W-qAJrmADQA.jpg,アヤメ (https://www.notion.so/11f42aa6316c8097835ffc0d624ef05e?pvs=21),2018年5月9日,,,徳山動物園,,,
マリン,482,11,いしかわ動物園,2014年7月11日,,,いしかわ動物園,,,アクア (https://www.notion.so/13d42aa6316c80f89a48c48d7a51d97e?pvs=21),メス,https://www.codaworry.com/images/submitted/W34UywBADQA.jpg,アヤメ (https://www.notion.so/11f42aa6316c8097835ffc0d624ef05e?pvs=21),,,,,,,
サン,483,10,いしかわ動物園,2015年8月23日,,ヒナタ_石川 (https://www.notion.so/_-15742aa6316c80c599fed934d0c86491?pvs=21),いしかわ動物園,,,アクア (https://www.notion.so/13d42aa6316c80f89a48c48d7a51d97e?pvs=21),メス,https://www.codaworry.com/images/submitted/XQWzwJdADQA.jpg,アヤメ (https://www.notion.so/11f42aa6316c8097835ffc0d624ef05e?pvs=21),,,,,,,
ハル,484,12,秋吉台サファリランド,2013年8月15日,ヒナタ_石川 (https://www.notion.so/_-15742aa6316c80c599fed934d0c86491?pvs=21),,いしかわ動物園,不明,2023年7月29日,航航 (https://www.notion.so/14042aa6316c80f897b7d151bd3ca33c?pvs=21),オス,"https://www.codaworry.com/images/submitted/XAaVhcqADQA.jpg, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/31/89/85/650x_31898565.jpg?updated_at=1389875282, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/31/89/85/650x_31898566.jpg?updated_at=1389875302",ルナ_とべ (https://www.notion.so/_-13642aa6316c80bcbcf6f48952bd2161?pvs=21),2018年6月11日,,,いしかわ動物園,,,
ヒナタ_石川,485,4,いしかわ動物園,2021年6月21日,,,いしかわ動物園,,,ハル (https://www.notion.so/15742aa6316c8044a6fbc4a92cf74894?pvs=21),オス,https://www.codaworry.com/images/submitted/X9HMuTtADQA.jpg,サン (https://www.notion.so/15742aa6316c80288161ec73b391cc56?pvs=21),,,,,,,
ヒサシ,486,32,西山動物園,1993年6月30日,キララ_西山 (https://www.notion.so/_-13c42aa6316c80caa4f6fa2f23b362c3?pvs=21),,西山動物園,,2011年8月28日,友友_茶臼山 (https://www.notion.so/_-15a42aa6316c800c9c61f067cdb8edec?pvs=21),オス,"https://pds.exblog.jp/pds/1/200811/09/06/d0072106_20353699.jpg, https://pds.exblog.jp/pds/1/201108/30/06/d0072106_14593788.jpg, https://pds.exblog.jp/pds/1/201108/30/06/d0072106_1524025.jpg, https://pds.exblog.jp/pds/1/201108/30/06/d0072106_154649.jpg, https://pds.exblog.jp/pds/1/201108/30/06/d0072106_15133797.jpg, https://pds.exblog.jp/pds/1/201108/30/06/d0072106_15213928.jpg, http://www.mikiji.tv/column/lesser/image/hisashi.jpg",鈴鈴_西山 (https://www.notion.so/_-17a42aa6316c8098996acaadfbca5e69?pvs=21),,,,,,,
ココロ_東武,487,18,東武動物公園,2007年9月6日,,,東武動物公園,,2019年7月29日,海_群馬 (https://www.notion.so/_-13942aa6316c80d3b438de4cdc9260db?pvs=21),メス,"https://www.codaworry.com/images/submitted/V_EMnisADQA.jpg, https://www.codaworry.com/images/submitted/WLoXVTcADQA.jpg",チヒロ (https://www.notion.so/15842aa6316c8085af73f20b2abca90c?pvs=21),,,,,,,
チヒロ,488,22,茶臼山動物園,2003年6月16日,,"ココロ_東武 (https://www.notion.so/_-15842aa6316c80ccb249e8e8f2f0db65?pvs=21), 彩 (https://www.notion.so/14042aa6316c80648fc7fe5016be59a0?pvs=21), 夢 (https://www.notion.so/15c42aa6316c8047a6b2d0ea8889a8e1?pvs=21), 陸_東武 (https://www.notion.so/_-15c42aa6316c808baa5cec99229d3716?pvs=21), 大地_東武 (https://www.notion.so/_-13642aa6316c8006a29ce8d3df591962?pvs=21)",東武動物公園,,2019年10月24日,勇勇_市川 (https://www.notion.so/_-13342aa6316c800bbe80f5db1da4d40c?pvs=21),メス,"https://www.codaworry.com/images/submitted/WANG8S_ADQA.jpg, https://www.codaworry.com/images/submitted/V_Jt9gaADQA.jpg, https://pds.exblog.jp/pds/1/200709/30/06/d0072106_1945385.jpg",流星 (https://www.notion.so/12342aa6316c8060a96af9fbfd9072f1?pvs=21),2005年12月18日,,,東武動物公園,,,
金牛,489,33,中国,1992年7月16日,剛 (https://www.notion.so/13242aa6316c804b94e3c35b43a0138e?pvs=21),,アドベンチャーワールド,,2010年3月10日,,オス,"https://pds.exblog.jp/pds/1/200901/20/06/d0072106_16373639.jpg, https://pds.exblog.jp/pds/1/200901/20/06/d0072106_1637493.jpg",,1992年7月16日,,,アドベンチャーワールド,,,キンギュウ
琴,490,28,旭山動物園,1997年6月22日,,剛 (https://www.notion.so/13242aa6316c804b94e3c35b43a0138e?pvs=21),アドベンチャーワールド,,2016年2月1日,陽陽_西山_1992 (https://www.notion.so/_-_1992-17942aa6316c807aad58cea70bc4b1a8?pvs=21),メス,"https://pds.exblog.jp/pds/1/200611/11/06/d0072106_22191971.jpg, https://pds.exblog.jp/pds/1/200611/11/06/d0072106_22192995.jpg",朝朝 (https://www.notion.so/15942aa6316c8097841bfd8419568653?pvs=21),1999年8月5日,,,アドベンチャーワールド,,,コト
娘娘,491,24,旭山動物園,2001年7月9日,,凌凌 (https://www.notion.so/13542aa6316c80aab034cc35d13caf9d?pvs=21),市川市動植物園,,2013年8月20日,陽陽_西山_1992 (https://www.notion.so/_-_1992-17942aa6316c807aad58cea70bc4b1a8?pvs=21),メス,"https://www.codaworry.com/images/rpf/nyannyan-2-ichikawa.jpg, https://www.codaworry.com/images/rpf/nyannyan-1-ichikawa.jpg",朝朝 (https://www.notion.so/15942aa6316c8097841bfd8419568653?pvs=21),2012年11月28日,,,市川市動植物園,,,ニャンニャン
朝朝,493,34,西山動物園,1991年6月18日,,"美美_旭山 (https://www.notion.so/_-15942aa6316c80b996f8e8e178858186?pvs=21), 娘娘 (https://www.notion.so/15842aa6316c8029a164d18619c422e6?pvs=21), 樹樹 (https://www.notion.so/17342aa6316c8025ad80fef8f0b04e3c?pvs=21), 琴 (https://www.notion.so/15842aa6316c8067b14dead757aedeae?pvs=21), シュウシュウ_旭山 (https://www.notion.so/_-19942aa6316c80828be0cbe69a19dc62?pvs=21)",旭山動物園,,2013年7月30日,友友_茶臼山 (https://www.notion.so/_-15a42aa6316c800c9c61f067cdb8edec?pvs=21),メス,,蘭蘭 (https://www.notion.so/15a42aa6316c804e809bc50fa21a58d4?pvs=21),1993年4月22日,,,旭山動物園,,,チャオチャオ
美美_旭山,494,26,旭山動物園,1999年6月27日,,,釧路市動物園,,2017年1月4日,陽陽_西山_1992 (https://www.notion.so/_-_1992-17942aa6316c807aad58cea70bc4b1a8?pvs=21),オス,"https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/26/06/79/650x_26067955.jpg?updated_at=1343195159, https://blog-imgs-14-origin.fc2.com/r/e/d/redpandamaniax/20071013-1.jpg, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/26/06/79/650x_26067944.jpg?updated_at=1343194665, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/26/06/79/650x_26067943.jpg?updated_at=1343194746, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/26/06/79/650x_26067946.jpg?updated_at=1343195114, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/26/06/79/650x_26067982.jpg?updated_at=1343275041, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/26/06/79/650x_26067987.jpg?updated_at=1343275088",朝朝 (https://www.notion.so/15942aa6316c8097841bfd8419568653?pvs=21),2004年3月3日,2012年3月4日,,羽村市動物公園,釧路市動物園,,メイメイ
将太,495,28,到津の森公園,1997年7月12日,,,大牟田市動物園,,2014年2月17日,大州 (https://www.notion.so/16542aa6316c80ec84b6fcd173afc871?pvs=21),オス,"https://popncall.com/jp/photos/omuta/img/omuta_2009_0101_02.jpg, https://popncall.com/jp/photos/omuta/img/omuta_2007_0816_02.jpg, https://popncall.com/jp/photos/omuta/img/omuta_2007_0816_01.jpg, https://popncall.com/jp/photos/omuta/img/omuta_2011_0103_10.jpg, https://popncall.com/jp/photos/omuta/img/omuta_2011_0103_08.jpg",輪輪 (https://www.notion.so/16542aa6316c809f9c43dfe9c6c91eb5?pvs=21),2002年2月10日,,,大牟田市動物園,,,ショウタ
遊遊_のいち,496,23,のいち動物公園,2002年6月21日,,"ルナ_江戸川 (https://www.notion.so/_-13642aa6316c80078435cee0d272e9a1?pvs=21), コタロウ_江戸川 (https://www.notion.so/_-15542aa6316c800ebb59f06220b70b69?pvs=21)",江戸川区自然動物園,多臓器不全,2022年8月17日,葉葉 (https://www.notion.so/15942aa6316c80258e6ef7b13057a26c?pvs=21),メス,https://www.codaworry.com/images/submitted/WhGjZzSADQA.jpg,風_アドベン (https://www.notion.so/_-15942aa6316c803fa5dffcfa0261a517?pvs=21),2003年6月11日,,,江戸川区自然動物園,,,ユウユウ
葉葉,497,28,多摩動物公園,1997年6月20日,"遊遊_のいち (https://www.notion.so/_-15942aa6316c80fca09dd143e31efe3f?pvs=21), 海_のいち (https://www.notion.so/_-15c42aa6316c80ffa34edc60c8cda69b?pvs=21), 大地_のいち (https://www.notion.so/_-15c42aa6316c80cc8304fe18d04aa7e5?pvs=21), 太陽_のいち (https://www.notion.so/_-14042aa6316c809fb2aac9e8b11c4219?pvs=21)",,のいち動物公園,,2005年3月31日,緑緑 (https://www.notion.so/13342aa6316c80d7aa62f8d7ff8b6b7a?pvs=21),オス,,寧寧_到津 (https://www.notion.so/_-13242aa6316c808eaaeac08159be79f6?pvs=21),1998年12月4日,,,のいち動物公園,,,ヨウヨウ
風_アドベン,498,27,アドベンチャーワールド,1998年7月4日,,"遊遊_のいち (https://www.notion.so/_-15942aa6316c80fca09dd143e31efe3f?pvs=21), 海_のいち (https://www.notion.so/_-15c42aa6316c80ffa34edc60c8cda69b?pvs=21), 大地_のいち (https://www.notion.so/_-15c42aa6316c80cc8304fe18d04aa7e5?pvs=21), 太陽_のいち (https://www.notion.so/_-14042aa6316c809fb2aac9e8b11c4219?pvs=21)",のいち動物公園,,2009年10月17日,龍龍_アドベン (https://www.notion.so/_-16642aa6316c80028fd6cef21ac161c8?pvs=21),メス,https://pds.exblog.jp/pds/1/200702/13/06/d0072106_9345175.jpg,鈴_アドベン (https://www.notion.so/_-16642aa6316c8088a8e6fd66b1bde85a?pvs=21),2002年1月9日,,,のいち動物公園,,,フウ
リンリン_池田,499,26,池田動物園,1999年7月9日,,"ルナ_とべ (https://www.notion.so/_-13642aa6316c80bcbcf6f48952bd2161?pvs=21), テンテン_とべ (https://www.notion.so/_-14442aa6316c8008b4f9dca99af6a30a?pvs=21), 喜喜 (https://www.notion.so/15f42aa6316c803599e0dd666c040630?pvs=21), アポロ (https://www.notion.so/17342aa6316c80c09856dc09b59b071c?pvs=21), 景景 (https://www.notion.so/17342aa6316c809da0dcd6903341146c?pvs=21), 愛愛_とべ (https://www.notion.so/_-17342aa6316c8002bcb1f23e78338c12?pvs=21), ロンロン_とべ (https://www.notion.so/_-19c42aa6316c807790afd3f6f67f6878?pvs=21)",とべ動物園,,2014年11月4日,春春_西山 (https://www.notion.so/_-13642aa6316c80b8b574dcc09d2a592c?pvs=21),メス,https://popncall.com/jp/photos/ikeda/img/ikeda_1999_1218_04.jpg,友友_池田 (https://www.notion.so/_-1ac42aa6316c80ddb8e1d8640ba06cbe?pvs=21),2001年1月1日,,,とべ動物園,,,
大事,501,5,那須どうぶつ王国,2020年7月18日,,,姫路セントラルパーク,,,与一 (https://www.notion.so/13642aa6316c80a6a0eee4fa3aaf1c06?pvs=21),オス,https://www.codaworry.com/images/submitted/XjAqtHUADQA.jpg,栄栄 (https://www.notion.so/13642aa6316c80138dfaf35f5ea30a91?pvs=21),2023年7月5日,,,姫路セントラルパーク,,,ダイジ
大福,502,5,那須どうぶつ王国,2020年7月18日,,,那須どうぶつ王国,,,与一 (https://www.notion.so/13642aa6316c80a6a0eee4fa3aaf1c06?pvs=21),オス,https://www.codaworry.com/images/submitted/XjQgwaiADQA.jpg,栄栄 (https://www.notion.so/13642aa6316c80138dfaf35f5ea30a91?pvs=21),,,,,,,ダイフク
那々,503,12,那須どうぶつ王国,2013年6月12日,,,那須どうぶつ王国,肝不全,2016年1月31日,ジジ (https://www.notion.so/14442aa6316c809cb37bcbed5e55804e?pvs=21),メス,https://www.codaworry.com/images/rpf/nana-nasu-1.jpg,ダイズ (https://www.notion.so/13342aa6316c80aab550cbc5785233a7?pvs=21),,,,,,,ナナ
陽那,504,10,那須どうぶつ王国,2015年6月29日,,,神戸どうぶつ王国,,,ジジ (https://www.notion.so/14442aa6316c809cb37bcbed5e55804e?pvs=21),メス,https://www.codaworry.com/images/submitted/WeKzdziADQA.jpg,ダイズ (https://www.notion.so/13342aa6316c80aab550cbc5785233a7?pvs=21),2016年2月15日,,,神戸どうぶつ王国,,,ヒナ
朝日,505,10,那須どうぶつ王国,2015年6月29日,,,八景島シーパラダイス,,2019年9月4日,ジジ (https://www.notion.so/14442aa6316c809cb37bcbed5e55804e?pvs=21),オス,"https://www.codaworry.com/images/submitted/W0KpPK3ADQA.jpg, https://www.codaworry.com/images/submitted/WppX7yaADQB.jpg, https://www.codaworry.com/images/submitted/WppX7yaADQC.jpg, https://www.codaworry.com/images/submitted/W0Ilzm_ADQB.jpg",ダイズ (https://www.notion.so/13342aa6316c80aab550cbc5785233a7?pvs=21),2016年2月15日,2019年4月20日,,神戸どうぶつ王国,八景島シーパラダイス,,アサヒ
須々,506,10,那須どうぶつ王国,2015年6月29日,,,神戸どうぶつ王国,,,ジジ (https://www.notion.so/14442aa6316c809cb37bcbed5e55804e?pvs=21),メス,https://www.codaworry.com/images/submitted/WyH2TjHADQA.jpg,ダイズ (https://www.notion.so/13342aa6316c80aab550cbc5785233a7?pvs=21),2016年2月15日,,,神戸どうぶつ王国,,,スズ
サバタロウ,507,33,西山動物園,1992年6月22日,"イクラ (https://www.notion.so/13342aa6316c8072b7b8e2c9c4c98fda?pvs=21), タラ (https://www.notion.so/15a42aa6316c8045b769f03b1c1333da?pvs=21), マリモ_釧路 (https://www.notion.so/_-15a42aa6316c802a9f47e974ba49ac95?pvs=21), クロ_釧路 (https://www.notion.so/_-15a42aa6316c80e2a52dd37a984b1129?pvs=21), チャ_釧路 (https://www.notion.so/_-15a42aa6316c8056aa4bfee2b4fc7e06?pvs=21)",,釧路市動物園,,2000年2月18日,友友_茶臼山 (https://www.notion.so/_-15a42aa6316c800c9c61f067cdb8edec?pvs=21),オス,https://blog-imgs-120.fc2.com/k/o/s/kosaru323/IMG_7807-001.jpg,蘭蘭 (https://www.notion.so/15a42aa6316c804e809bc50fa21a58d4?pvs=21),1995年2月15日,,,釧路市動物園,,,
蘭蘭,508,38,西山動物園,1987年7月26日,,"サバタロウ (https://www.notion.so/15a42aa6316c800a9ecfcd7eb555873f?pvs=21), 朝朝 (https://www.notion.so/15942aa6316c8097841bfd8419568653?pvs=21), 花 (https://www.notion.so/12142aa6316c8082a00be865f97f363a?pvs=21), 香 (https://www.notion.so/13e42aa6316c8036b702cc2223a0814d?pvs=21), 春春_西山 (https://www.notion.so/_-13642aa6316c80b8b574dcc09d2a592c?pvs=21), 天天_西山 (https://www.notion.so/_-15c42aa6316c80c98563e2659a581234?pvs=21)",西山動物園,,2009年6月3日,慶慶 (https://www.notion.so/15c42aa6316c8073b32bc57acca1c97f?pvs=21),メス,"https://popncall.com/jp/photos/nisiyama/img/nisiyama_ex_01_01.jpg, https://popncall.com/jp/photos/nisiyama/img/nisiyama_ex_02_01.jpg",秀秀 (https://www.notion.so/15c42aa6316c807a80a7f78cb63842d2?pvs=21),,,,,,,ランラン
友友_茶臼山,509,38,茶臼山動物園,1987年5月31日,"サバタロウ (https://www.notion.so/15a42aa6316c800a9ecfcd7eb555873f?pvs=21), 朝朝 (https://www.notion.so/15942aa6316c8097841bfd8419568653?pvs=21), 花 (https://www.notion.so/12142aa6316c8082a00be865f97f363a?pvs=21), 香 (https://www.notion.so/13e42aa6316c8036b702cc2223a0814d?pvs=21), 楠 (https://www.notion.so/14142aa6316c80cca0efe9095c120fc6?pvs=21), 春春_西山 (https://www.notion.so/_-13642aa6316c80b8b574dcc09d2a592c?pvs=21), ヒサシ (https://www.notion.so/15842aa6316c8095ae4af4d848b94b4c?pvs=21), 吉吉 (https://www.notion.so/17a42aa6316c807f9330c5b437d65ab6?pvs=21), 松松 (https://www.notion.so/17a42aa6316c8070af91e80b736eb5d3?pvs=21), 天天_西山 (https://www.notion.so/_-15c42aa6316c80c98563e2659a581234?pvs=21)",,西山動物園,,2007年12月19日,誼誼 (https://www.notion.so/15c42aa6316c8088ba66cfa7a0defd40?pvs=21),オス,,花花_茶臼山_中国 (https://www.notion.so/_-_-15c42aa6316c8016a0a2e7baf7451ef2?pvs=21),1988年11月25日,,,西山動物園,,,ユウユウ
